u,v,alpha,beta,weight,max_budget
345,424,1.0733392808682196,1.5192977889807875,2.5926370698490073,9
345,754,2.1050195472312057,1.7719114819328154,3.8769310291640213,8
345,2001,1.5198017929622158,0.6507054562264871,2.170507249188703,10
348,751,2.356238551960656,1.9069429104202529,4.263181462380909,5
348,930,1.322161047563531,0.8333889596910304,2.1555500072545613,10
348,1322,2.144955528390322,0.8479956481084542,2.992951176498776,29
348,1364,1.000995627154915,0.9364875669561957,1.9374831941111106,22
348,1366,1.4994506814717619,1.8715909233639914,3.371041604835753,26
348,2004,1.1709802112687582,0.6399225425275614,1.8109027537963196,27
348,2292,2.292426523869355,1.2613606536184476,3.5537871774878025,19
348,2293,1.7284786415265603,1.2436325233548269,2.972111164881387,20
348,2294,1.8732677679182215,1.3045809623806761,3.177848730298898,29
348,2295,2.070239923339815,0.8367611603992062,2.907001083739021,5
349,473,1.1160143844189077,1.006830545641686,2.1228449300605936,7
349,855,1.5403917342260238,1.8544375980947727,3.3948293323207963,12
349,946,2.957997496168571,1.005107925624466,3.9631054217930366,18
349,1716,1.7946687629176592,0.873319517492529,2.667988280410188,20
349,2296,2.705610088518341,0.6225307122409689,3.32814080075931,14
349,2297,1.3747327944562566,1.1519841240410291,2.5267169184972857,12
349,2298,1.255604070508502,1.6436232804495292,2.8992273509580313,13
349,2299,2.187569530682894,0.7757406664678944,2.9633101971507885,7
349,2300,1.1181176283850274,1.2563799799070563,2.3744976082920837,21
350,329,1.9279918027009053,1.2016550108946937,3.129646813595599,30
350,378,1.5307722893854168,1.5112790238494669,3.0420513132348836,13
350,432,2.1645620134543258,1.4859678330699695,3.6505298465242952,20
350,558,1.1176654421965315,0.8902552016457592,2.007920643842291,6
350,1734,1.0743231961968664,1.8106336447352689,2.8849568409321353,20
350,2264,2.287557085846835,1.4370191946903215,3.7245762805371565,8
350,2328,1.5616956405761506,0.5431028666366637,2.1047985072128146,6
350,2329,2.8685604489366137,1.602765792895353,4.471326241831966,15
350,2330,1.8140412452690071,1.7457424825536243,3.5597837278226314,26
350,2331,1.133007925881659,0.6541541301160272,1.7871620559976862,15
370,371,2.1312703830433466,0.853658136129809,2.9849285191731556,19
370,372,1.1716371154032017,1.354869796323173,2.5265069117263748,6
370,373,1.657749915916424,1.0075679401136297,2.665317856030054,15
370,374,2.618647150116001,1.2310267081933424,3.8496738583093437,11
370,375,1.3066044499656977,1.2050067071680381,2.5116111571337356,21
370,376,1.571805618070375,0.7458117554522568,2.3176173735226318,26
370,377,1.1054834616781357,0.6000370965530006,1.7055205582311364,10
370,378,2.570575142985267,0.8498361902634204,3.4204113332486874,7
370,379,2.261877180569437,0.6027264160202795,2.8646035965897165,26
370,380,2.2259892571511197,1.9404355440628702,4.16642480121399,30
1805,871,1.8619473025100073,1.9390116619642392,3.8009589644742467,19
1805,1806,2.46631741504054,0.987049498159288,3.4533669131998277,23
1805,1807,1.936743117579387,0.6195443138836305,2.5562874314630175,24
1805,1808,1.8395785247451282,1.4254909592382385,3.2650694839833667,17
1805,1809,1.6938376489929574,1.5263728382233743,3.220210487216332,16
1805,1810,1.3711972735333802,0.6818689430735871,2.0530662166069673,9
1805,1811,2.1592127062399893,0.6776993035637655,2.836912009803755,30
1805,1812,1.162068233995743,1.1062835062096663,2.2683517402054094,15
1805,1813,1.8039830125310776,1.1833048927457297,2.9872879052768075,6
1805,1814,2.5005479050098742,1.7042752131669852,4.20482311817686,9
2288,3453,1.9830364841116914,1.6770303762858054,3.660066860397497,21
2288,3791,2.0337377070495846,1.7974095310889475,3.831147238138532,20
2288,3971,1.795366168286111,0.6426949216039969,2.438061089890108,7
2288,3972,2.160623005239392,1.5678386606056451,3.728461665845037,21
2288,3973,1.1265774034694842,1.0463230123947258,2.17290041586421,11
2288,3974,2.1853027606153086,1.8033021877883095,3.9886049484036183,26
2288,3975,2.031075021623626,1.6507791712149769,3.681854192838603,26
2288,3976,1.478537255481884,1.0219405612559722,2.500477816737856,28
2288,3977,1.871469864615342,1.2971802967088768,3.168650161324219,18
2288,3978,1.7258966278347394,1.9875779420042408,3.71347456983898,18
2290,10,2.351751947963841,0.9383876789169536,3.2901396268807943,9
2290,121,2.5875965542748336,1.5969908847923815,4.184587439067215,24
2290,128,2.8546975994033517,1.3729657210968174,4.227663320500169,29
2290,145,2.966974007276524,0.5366104868336204,3.5035844941101444,11
2290,266,1.6746450185500343,0.8186879797959015,2.493332998345936,28
2290,352,2.5233674161824418,1.528057113772038,4.051424529954479,12
2290,422,2.5492504539785075,1.670116859807516,4.219367313786023,6
2290,559,1.0708883326245417,0.6365858873505987,1.7074742199751405,11
2290,666,2.36475061398031,1.9449892454126687,4.3097398593929785,8
2290,1317,2.2389466631334067,1.870376606162356,4.109323269295762,14
881,260,1.3011941188496057,1.2452170102559976,2.5464111291056035,12
881,667,2.64380660986543,1.0063931692262411,3.650199779091671,23
881,837,2.5770423635354325,1.2560430223940502,3.8330853859294827,18
881,1511,1.5709686626886283,1.7769882397840275,3.3479569024726556,21
881,2579,2.881089263447465,0.8730209507457591,3.754110214193224,7
881,2593,1.0079468307091901,0.7036164641468934,1.7115632948560835,26
881,2594,1.9983213888672435,1.9518969906775367,3.95021837954478,24
881,2595,2.7763288397071433,1.8340365552370654,4.610365394944209,27
881,2771,2.5745336517979975,1.253581778967404,3.8281154307654015,29
881,2772,2.8309034010590857,1.0690532179908572,3.899956619049943,30
2304,1327,1.0546024204347917,1.928530434725689,2.9831328551604805,22
2304,1347,1.6648024692406285,0.684923342789014,2.3497258120296425,27
2304,2189,1.8849703635276587,0.8146777922716981,2.699648155799357,23
751,31,1.3457536584347751,1.8261018463617147,3.17185550479649,10
751,124,1.2029185064276333,1.6515288754907491,2.8544473819183827,27
751,146,1.840088869700533,1.4390312813926378,3.2791201510931707,30
751,266,2.5277345434711993,1.707261072879142,4.234995616350341,27
751,367,1.1362751224560392,0.5772774107589804,1.7135525332150197,26
751,427,1.528220247938299,1.4342247891507178,2.962445037089017,28
751,559,1.1586352562310682,0.63617168227039,1.7948069385014582,9
751,667,1.578670941305843,0.5571187169162906,2.1357896582221336,7
751,856,1.103910520047028,1.077739130202998,2.181649650250026,22
751,2001,1.336963962621858,0.6432372849887057,1.9802012476105637,30
930,5,1.1725087264505882,0.5203464058746697,1.692855132325258,12
930,7,2.2022106611519208,1.0791729847464988,3.2813836458984196,12
930,147,2.5273798685091844,1.5156040067852499,4.042983875294434,23
930,148,1.0704918215265276,0.6909943567102185,1.761486178236746,13
930,367,2.6535091677077864,0.7035457899135461,3.3570549576213327,17
930,368,1.9773134867582103,1.7385264566999816,3.715839943458192,14
930,422,2.7117771027576163,1.1135084298947582,3.8252855326523747,23
930,559,2.561375377716415,1.0723923003003197,3.633767678016735,29
930,1317,2.3086058567161007,0.5096506353293895,2.8182564920454904,25
1366,1152,1.1657710607194964,0.8676610130360267,2.033432073755523,15
1366,2093,2.643924048112259,0.9566200113249145,3.600544059437173,17
1366,2215,1.5572138952664554,1.5686105455756154,3.125824440842071,30
1366,2561,1.0820524212076585,0.8214184408357599,1.9034708620434184,17
1366,2789,1.8066147815587013,1.8153938899396551,3.6220086714983566,12
1366,3214,2.375945929409986,1.8337925323048776,4.209738461714863,27
1366,3215,2.784824779542408,0.8518422647000647,3.636667044242473,14
1366,3216,1.4912297524727547,0.8508332802120865,2.342063032684841,27
1366,3217,2.0245869574976503,1.9151538679347264,3.9397408254323767,30
2292,298,1.9762301509584326,1.4176542962144985,3.393884447172931,6
2292,667,1.2010686072611763,1.8660093953846213,3.0670780026457978,12
2292,1044,1.5810062416265733,1.1707184214383457,2.751724663064919,23
2292,1259,2.5808216307515126,1.7878785419061207,4.3687001726576336,21
2292,1762,1.6212797173763853,1.1298149425045518,2.751094659880937,12
2292,2497,2.4929318899562882,0.8321534906098778,3.3250853805661658,10
2292,3329,1.9674284417656984,1.9673685469630624,3.9347969887287606,9
2292,3982,2.2688645683005326,1.2032804048256673,3.4721449731262,21
2292,3983,1.2568174700909118,1.3599800112712745,2.6167974813621866,28
2292,3984,1.202678850654454,1.4049500503736698,2.6076289010281237,6
2293,118,1.0938369307639537,1.9196705657637596,3.0135074965277133,22
2293,717,1.4647014161915874,1.5619149181289356,3.026616334320523,16
2293,771,2.9904279519554224,1.5082685732644088,4.498696525219831,26
2293,1364,2.378249533661304,1.8836008536006368,4.261850387261941,17
2293,1365,2.150519252160839,1.8161125066429962,3.9666317588038353,11
2293,1366,1.194533733854537,1.01613609793367,2.210669831788207,6
2293,1946,2.9500868277287324,0.9733296393784164,3.923416467107149,22
2293,2581,2.639359688764807,0.9626557878646462,3.6020154766294534,26
2293,3985,2.8916966534774984,1.7793680832578227,4.671064736735321,25
2293,3986,2.255919837034674,0.8777005690551225,3.1336204060897965,17
2295,76,2.366366155366028,1.2394228146941144,3.605788970060142,6
2295,612,2.1622635712905147,1.115471580042192,3.2777351513327067,25
2295,1512,2.2554164576463505,1.1036822138114948,3.3590986714578452,25
2295,2348,2.1551590566242824,1.4018949057256829,3.5570539623499653,19
2295,2403,2.4701512219456845,1.1263402198766403,3.596491441822325,12
2295,2868,2.3354349494355446,1.0402391003635558,3.3756740497991005,19
2295,3082,1.070999887601389,1.7713134380013198,2.842313325602709,29
2295,3127,1.4903345879895022,1.3520492997621631,2.8423838877516654,13
2295,3794,1.0058730556308753,1.7938039628630271,2.7996770184939024,20
473,1193,1.6352959891315428,1.348213381721504,2.9835093708530467,27
473,1509,1.2931337906415625,1.8387055201128368,3.1318393107543994,9
473,3205,2.7162844332788323,0.7654302237635515,3.481714657042384,26
473,3309,1.0947603852377603,1.2921294922557227,2.3868898774934832,8
473,4207,1.6777723962321094,0.8358191078979924,2.513591504130102,30
473,4282,2.5455248553247456,0.5030706690627416,3.048595524387487,19
473,4828,1.4384032189825326,1.4215858063733808,2.8599890253559135,12
473,4829,2.760141793561918,0.7133843828858069,3.4735261764477245,10
473,4830,2.7445227311858433,0.5449908024860819,3.2895135336719252,18
855,249,2.408341303453959,1.9579294167930168,4.366270720246976,15
855,251,1.7237465244750778,0.6244552967780723,2.3482018212531504,24
855,266,1.743108350204933,1.0219226429501214,2.7650309931550545,24
855,322,2.2430601802028503,1.627264291567498,3.870324471770348,29
855,367,2.6156365858256034,1.9820290799579254,4.597665665783529,16
855,558,2.6773075292775355,0.6891935711009276,3.3665011003784633,22
855,667,1.5384764812903295,1.056857433706393,2.5953339149967225,9
855,856,2.376951531541624,1.5229163258806147,3.8998678574222385,30
855,857,2.9972885478977838,1.688765923025244,4.686054470923028,15
855,858,2.7737868490528284,1.9201673681224876,4.693954217175316,23
2296,3987,1.5179645429417787,1.479017205195096,2.996981748136875,7
2299,424,2.5278811580631775,1.7178759538570545,4.245757111920232,23
2299,2127,2.4480750158152222,1.4900738443935206,3.938148860208743,28
2299,2330,1.3778089723185185,0.9623145011234757,2.3401234734419942,16
2299,2898,2.7229974348940154,1.607233781115048,4.3302312160090635,15
2299,2907,2.3056339513991038,1.1316816970666534,3.4373156484657574,15
2299,2911,1.7559031500283184,1.9042246136317282,3.6601277636600464,28
2299,3991,2.4249021044408128,1.0781336673855273,3.5030357718263403,23
2299,3992,1.8372757061690315,1.7050052739423356,3.542280980111367,10
2299,3993,2.2369240057491497,1.070527055202073,3.3074510609512227,14
2299,3994,1.3780250682999555,1.145040010904021,2.5230650792039766,6
2300,136,1.0645240443051245,1.5179915873161671,2.5825156316212916,8
2300,388,1.6629754516354351,1.3986972632741206,3.0616727149095557,9
2300,1456,1.5120493779811375,0.5105274169520106,2.022576794933148,8
2300,1457,1.6917853788351689,1.051436786070186,2.743222164905355,12
2300,1677,1.5430188206887703,1.705617270851118,3.248636091539888,27
2300,1936,1.2344282436003602,1.7240301719859752,2.9584584155863354,7
2300,3995,2.220237953212108,1.9846163671967978,4.204854320408906,20
2300,3996,2.7003212069829354,0.7252663653130272,3.425587572295963,5
2300,3997,1.4327362601015297,1.2272866134369145,2.660022873538444,11
1734,157,2.816037534599216,1.6809590841996755,4.4969966187988915,6
1734,351,2.31194704595611,1.9863931645248636,4.298340210480974,22
1734,554,1.9173259781361112,0.5479602647674122,2.4652862429035234,16
1734,814,1.2017400661311088,1.6326806019639113,2.83442066809502,24
1734,1137,1.8626901695504094,0.9201681255370147,2.782858295087424,27
1734,1808,1.4775848434102863,1.3813903386659285,2.8589751820762146,13
1734,2870,1.6187336230204394,0.6335316573145795,2.2522652803350187,11
1734,3566,2.5933364021005447,1.8520621306941887,4.445398532794734,14
1734,5176,2.8448252369881972,1.4760524607995609,4.320877697787758,26
2329,103,1.5900886290956358,1.9195442056662773,3.509632834761913,16
2329,1631,2.5829078993028194,1.0373030442996636,3.620210943602483,19
2329,2114,1.4553028509647166,1.53290481307669,2.988207664041407,13
2329,3283,1.8523148294787053,1.6358691428992351,3.48818397237794,7
2329,3329,1.3495421411860589,1.4996631703428764,2.8492053115289355,12
2329,3466,2.8062080866937222,1.359457663484477,4.165665750178199,19
2329,4027,2.9920582516203087,1.1544103747864816,4.14646862640679,13
2329,4028,2.5800290977131732,1.0052305131116457,3.585259610824819,8
2329,4029,2.121750112268127,0.7726770184020157,2.8944271306701426,19
2331,5437,2.900746663090467,1.9342955844506196,4.835042247541086,21
355,49,2.9560186360151235,1.3982244331935287,4.3542430692086525,19
355,117,1.8147931656682716,1.657021965593283,3.471815131261555,24
355,968,1.3302191395209895,0.7793440756283501,2.1095632151493398,23
355,2308,2.135737417146334,1.1523019863460744,3.2880394034924088,8
355,2309,2.9671072061898824,1.2541085999569133,4.2212158061467955,20
355,2310,2.563067719906481,1.6425523503946609,4.2056200703011415,24
355,2311,2.2077592363643346,1.465196902409581,3.6729561387739156,11
355,2312,2.998582115846621,1.6930229157873067,4.6916050316339275,23
355,2313,1.8471048611671699,1.169798765656314,3.016903626823484,13
355,2314,2.7227233513989226,1.9421912797973029,4.6649146311962255,25
356,572,2.3587142283973543,1.2415359829940626,3.600250211391417,14
356,980,1.6722029019165476,0.8714009097642108,2.543603811680758,5
356,1212,2.7386868128235116,1.2300123156593117,3.9686991284828235,10
356,2321,1.3548086616384107,1.9764592933852785,3.331267955023689,19
356,2322,2.780138208761956,0.9136509460086737,3.69378915477063,9
356,2323,2.690708734066884,1.7489222888008378,4.439631022867722,27
356,2324,2.0216893545105092,1.713068601196438,3.7347579557069475,10
356,2325,2.490081686670641,1.6924346820137468,4.182516368684388,23
356,2326,2.3747070002839346,1.9875833537188736,4.362290354002808,25
356,2327,1.7439771639975343,1.002340925727955,2.7463180897254893,17
359,520,1.0754476178169976,0.5375098292673011,1.6129574470842987,18
359,633,2.3806871976386965,0.99508129916393,3.3757684968026265,8
359,1334,1.673219626379116,1.8798025009875392,3.5530221273666553,9
359,1451,1.724911762633636,1.4869415431039619,3.211853305737598,21
359,2332,2.9878338384382745,1.7432807090621534,4.731114547500428,8
359,2333,2.4008152887816134,1.224335262767846,3.6251505515494595,7
359,2334,1.9183663232517751,0.9616790431320257,2.8800453663838006,16
359,2335,2.124616461848636,1.258255047897073,3.382871509745709,28
359,2336,1.1293882906763604,0.6301065191131809,1.7594948097895413,6
359,2337,1.3133961881630172,1.5864959360154132,2.8998921241784306,24
968,739,2.8049035061459,1.2882731366556261,4.0931766428015255,22
968,828,2.10141221093505,1.219191290382309,3.3206035013173594,29
968,889,2.320692697266348,1.3666279246835,3.6873206219498478,21
968,969,1.069213826253706,1.2744224136679414,2.3436362399216475,13
968,970,1.7538655815772157,1.3664869454724247,3.1203525270496404,19
968,971,1.0665983249047493,1.7251439161897077,2.791742241094457,14
968,972,2.4630399154264673,1.4055909977112981,3.8686309131377654,14
968,973,1.7349217378629653,1.122307481328458,2.8572292191914235,25
968,974,2.301797013060704,1.4880633742351677,3.789860387295872,19
2309,1333,1.176028985611513,1.12348931888573,2.299518304497243,20
2309,2017,1.296111888954883,1.1603210467505172,2.4564329357054002,20
